** File generated by WinEP - 5/11/2016 (9:38p) **

Station 	Fy_L1   
54.430759	-126.322609
54.986286	-126.278122
55.541813	-126.235474
56.097340	-126.183777
56.652866	-126.147842
57.208397	-126.068718
57.763924	-126.005646
58.319454	-125.936928
58.874985	-125.844673
59.430515	-125.786430
59.986050	-125.689026
60.541580	-125.603470
61.097115	-125.518509
61.652649	-125.409721
62.208183	-125.315926
62.763718	-125.216972
63.319252	-125.119469
63.874790	-125.000603
64.430328	-124.882507
64.985863	-124.773079
65.541397	-124.662285
66.096939	-124.543671
66.652473	-124.424164
67.208015	-124.301643
67.763557	-124.174675
68.319092	-124.043198
68.874634	-123.915184
69.430176	-123.783096
69.985718	-123.649940
70.541260	-123.514915
71.096802	-123.376816
71.652344	-123.233986
72.207886	-123.090935
72.763428	-122.945679
73.318970	-122.808563
73.874519	-122.670227
74.430061	-122.524841
74.985603	-122.372208
75.541145	-122.220390
76.096695	-122.065865
76.652237	-121.925308
77.207787	-121.777702
77.763329	-121.627365
78.318878	-121.473900
78.874420	-121.317902
79.429970	-121.174545
79.985519	-121.032921
80.541061	-120.883430
81.096611	-120.735130
81.652161	-120.578506
82.207703	-120.436661
82.763252	-120.293610
83.318802	-120.147385
83.874352	-119.998871
84.429901	-119.846016
84.985451	-119.701462
85.540993	-119.564865
86.096542	-119.428482
86.652092	-119.287346
87.207642	-119.146301
87.763191	-119.004684
88.318741	-118.860504
88.874290	-118.722466
89.429840	-118.591499
89.985390	-118.461166
90.540947	-118.332397
91.096497	-118.199234
91.652046	-118.068184
92.207596	-117.941254
92.763145	-117.814392
93.318695	-117.688728
93.874252	-117.561516
94.429802	-117.439026
94.985352	-117.319107
95.540901	-117.200783
96.096458	-117.084618
96.652008	-116.971710
97.207558	-116.856224
97.763115	-116.744240
98.318665	-116.635918
98.874214	-116.527092
99.429771	-116.418503
99.985321	-116.306381
100.540871	-116.197777
101.096428	-116.099663
101.651978	-116.006081
102.207535	-115.908478
102.763084	-115.811188
103.318634	-115.709549
103.874191	-115.611824
104.429741	-115.534264
104.985298	-115.449806
105.540848	-115.350746
106.096405	-115.264893
106.651955	-115.193901
107.207512	-115.105232
107.763062	-115.014854
108.318619	-114.954231
108.874168	-114.873779
109.429726	-114.791771
109.985283	-114.730484
110.540833	-114.637360
111.096390	-114.586761
111.651939	-114.512360
112.207497	-114.444717
112.763054	-114.386093
113.318604	-114.311630
113.874161	-114.264435
114.429710	-114.188118
114.985268	-114.146111
115.540825	-114.078133
116.096375	-114.029709
116.651932	-113.978050
117.207489	-113.917992
117.763039	-113.889244
118.318596	-113.814613
118.874146	-113.798866
119.429703	-113.745781
119.985260	-113.673943
120.540817	-113.676582
121.096367	-113.618912
121.651924	-113.562981
122.207481	-113.555275
122.763031	-113.517593
123.318588	-113.456764
123.874146	-113.445541
124.429695	-113.426346
124.985252	-113.367165
125.540810	-113.319588
126.096367	-113.337471
126.651917	-113.301346
127.207474	-113.253082
127.763031	-113.207809
128.318588	-113.227608
128.874146	-113.218948
129.429703	-113.181763
129.985245	-113.149071
130.540802	-113.117813
131.096359	-113.085297
131.651917	-113.114815
132.207474	-113.114899
132.763031	-113.090508
133.318588	-113.058792
133.874146	-113.029251
134.429688	-113.007149
134.985245	-112.990471
135.540802	-112.993279
136.096359	-112.990784
136.651917	-112.968803
137.207474	-112.971306
137.763031	-112.993271
138.318588	-112.986740
138.874146	-112.981682
139.429703	-112.985641
139.985245	-112.988861
140.540802	-112.991371
141.096359	-112.997383
141.651917	-113.000214
142.207474	-112.996086
142.763031	-112.997566
143.318588	-113.005310
143.874146	-113.012749
144.429703	-113.019096
144.985260	-113.026909
145.540802	-113.033127
146.096359	-113.037132
146.651917	-113.044884
147.207474	-113.056274
147.763031	-113.067116
148.318588	-113.011215
148.874146	-113.003212
149.429703	-113.012894
149.985260	-113.023544
150.540817	-113.039551
151.096375	-113.064262
151.651917	-113.082520
152.207474	-113.087166
152.763031	-113.100784
153.318588	-113.118919
153.874146	-113.129288
154.429703	-113.133675
154.985260	-113.149719
155.540817	-113.166847
156.096375	-113.150482
156.651932	-113.116753
157.207489	-113.127907
157.763046	-113.148262
158.318588	-113.173828
158.874146	-113.199066
159.429703	-113.219154
159.985260	-113.227097
160.540817	-113.234093
161.096375	-113.250885
161.651932	-113.262627
162.207489	-113.282570
162.763046	-113.240562
163.318604	-113.240334
163.874161	-113.263596
164.429718	-113.289467
164.985275	-113.313919
165.540833	-113.332687
166.096375	-113.349541
166.651932	-113.357529
167.207489	-113.365959
167.763046	-113.388275
168.318604	-113.361351
168.874161	-113.369934
169.429718	-113.399536
169.985275	-113.424530
170.540833	-113.442978
171.096390	-113.460075
171.651947	-113.480347
172.207504	-113.490112
172.763062	-113.505653
173.318619	-113.489975
173.874176	-113.508919
174.429718	-113.530312
174.985275	-113.549431
175.540833	-113.563728
176.096390	-113.571182
176.651947	-113.598206
177.207504	-113.626633
177.763062	-113.585907
178.318619	-113.583992
178.874176	-113.591995
179.429733	-113.592491
179.985291	-113.581741
180.540848	-113.584160
181.096405	-113.587120
181.651962	-113.573174
182.207520	-113.561684
182.763062	-113.547417
183.318619	-113.520523
183.874176	-113.484955
184.429733	-113.517532
184.985291	-113.493271
185.540848	-113.430336
186.096405	-113.368011
186.651962	-113.350388
187.207520	-113.264206
187.763077	-113.218224
188.318634	-113.131813
188.874191	-113.071930
189.429749	-112.977501
189.985306	-112.870636
190.540848	-112.766090
191.096405	-112.639572
191.651962	-112.516045
192.207520	-112.377625
192.763077	-112.233734
193.318634	-112.062851
193.874191	-111.881653
194.429749	-111.692467
194.985306	-111.483810
195.540863	-111.260834
196.096420	-111.020721
196.651978	-110.765457
197.207535	-110.491966
197.763092	-110.201439
198.318649	-109.886993
198.874207	-109.549271
199.429749	-109.199509
199.985306	-108.822289
200.540909	-108.423439
201.096512	-108.003883
201.652115	-107.555313
202.207718	-107.089020
202.763321	-106.596390
203.318909	-106.069733
203.874512	-105.527725
204.430115	-104.960274
204.985718	-104.352356
205.541321	-103.716141
206.096924	-103.060577
206.652512	-102.376350
207.208115	-101.654144
207.763718	-100.900185
208.319321	-100.112007
208.874924	-99.291100
209.430527	-98.438560
209.986130	-97.564819
210.541718	-96.643158
211.097321	-95.683067
211.652924	-94.690201
212.208527	-93.652878
212.764130	-92.583725
213.319733	-91.474258
213.875336	-90.329956
214.430939	-89.140587
214.986526	-87.926323
215.542130	-86.665939
216.097733	-85.356972
216.653336	-84.010941
217.208939	-82.623329
217.764542	-81.192413
218.320145	-79.721413
218.875748	-78.209213
219.431335	-77.811462
219.986938	-77.858551
220.542892	-77.727448
221.098846	-77.527946
221.654816	-77.268425
222.210770	-76.361977
222.766724	-74.097725
223.322693	-71.900192
223.878647	-70.086258
224.434601	-68.050491
224.990570	-65.898697
225.546524	-63.646229
226.102493	-61.060005
226.658447	-58.096161
227.214417	-55.254089
227.770370	-52.498436
228.326340	-49.594284
228.882309	-46.589478
229.438263	-43.497540
229.994232	-40.255547
230.550201	-36.916046
231.106171	-33.627911
231.662140	-30.352690
232.218109	-27.019453
232.774078	-23.656748
233.330048	-20.266817
233.886032	-16.831236
234.442001	-13.367344
234.997971	-9.897951
235.553955	-6.398171
236.109924	-2.841662
236.665909	0.769345
237.221893	4.440028
237.777878	8.180037
238.333862	11.987399
238.889847	15.860664
239.445831	19.810715
240.001831	23.844332
240.558563	27.956480
241.115295	32.149120
241.672028	36.421406
242.228760	40.767593
242.785477	45.184032
243.342194	49.672165
243.898911	54.233105
244.455627	58.867176
245.012344	63.564423
245.569046	68.323341
246.125763	73.143448
246.682465	78.023956
247.239182	82.964752
247.795883	87.963531
248.352600	93.015938
248.909302	98.115402
249.466019	103.258102
250.022736	108.440674
250.579437	113.659821
251.136154	118.913300
251.692871	124.198051
252.249603	129.510559
252.806320	134.847946
253.363052	140.208160
253.919785	145.589310
254.476517	150.989349
255.033264	156.406815
255.590012	161.840179
256.146759	167.287949
256.703522	172.749023
257.260284	178.222641
257.817078	183.707962
258.373840	189.204544
258.930634	194.711792
259.487457	200.228760
260.044312	205.753815
260.601990	211.288452
261.159668	216.844727
261.717285	222.408875
262.274933	227.976151
262.832520	233.545395
263.390137	239.120010
263.947693	244.706467
264.505280	250.309296
265.062836	255.910675
265.620392	261.510742
266.177948	267.115326
266.735474	272.727448
267.292999	278.349243
267.850525	283.981079
268.408051	289.620575
268.965576	295.260345
269.523102	300.900085
270.080627	306.541779
270.638153	312.185852
271.195679	317.833130
271.753204	323.483978
272.310730	329.137482
272.868286	327.761230
273.425812	336.266418
273.983307	355.980804
274.540710	373.955505
275.098114	387.680145
275.655487	397.453064
276.212921	407.865814
276.770508	416.330750
277.328156	420.430817
277.885864	422.523560
278.443604	421.024445
279.001373	419.248749
279.559113	420.311401
280.117065	424.758209
280.675690	430.376556
281.234283	435.835602
281.792816	440.729706
282.351318	443.708496
282.909821	445.608398
283.468262	447.547424
284.026672	449.762939
284.585052	452.090363
285.143433	454.677582
285.701782	457.654541
286.260132	460.670258
286.818451	463.870789
287.376770	467.332428
287.935089	470.746124
288.493378	473.924072
289.051697	476.913940
289.609985	479.783752
290.168274	482.521362
290.726563	485.289703
291.284882	488.161591
291.843201	491.053802
292.401520	493.934937
292.959869	496.835266
293.518219	499.737762
294.076599	502.616394
294.634979	505.489563
295.193420	508.352631
295.751862	511.158173
296.310364	513.915527
296.868866	516.645142
297.427429	519.355103
297.985992	522.043091
298.544647	524.725037
299.103302	527.390564
299.662048	530.026733
300.221130	532.545532
300.780670	535.180237
301.340149	537.934753
301.899567	540.620178
302.458923	543.212952
303.018219	545.715393
303.577484	548.185242
304.136719	550.599365
304.695892	552.959412
305.255035	555.114868
305.814148	557.233521
306.373230	559.348999
306.932312	561.451355
307.491333	563.545715
308.050385	565.620972
308.609406	567.656738
309.168396	569.617493
309.727417	571.522156
310.286438	573.383179
310.845459	575.191528
311.404480	576.961304
311.963531	578.689880
312.522614	580.379700
313.081696	582.022766
313.640808	583.625977
314.199951	585.184998
314.759125	586.700073
315.318359	588.169373
315.877625	589.591370
316.436951	590.959595
316.996307	592.277710
317.555725	593.549316
318.115234	594.777588
318.674774	595.964539
319.234406	597.094360
319.794098	598.176086
320.354156	598.962280
320.914337	600.136353
321.474396	601.421387
322.034363	602.596130
322.594269	603.603027
323.154114	618.695374
323.713928	607.190430
324.273773	592.143250
324.833588	582.245605
325.393402	576.266174
325.953186	572.191772
326.512817	567.779663
327.072327	569.015808
327.631744	570.992798
328.191132	576.291565
328.750488	584.280212
329.309845	590.450623
329.869202	593.326904
330.428589	594.232483
330.987946	594.846191
331.547302	594.951721
332.106689	596.381165
332.666107	599.740845
333.225525	603.414063
333.784973	606.888245
334.344482	610.161316
334.903992	613.067810
335.463562	615.231201
336.023193	617.140259
336.582855	619.065918
337.142609	620.681519
337.702393	622.224548
338.262268	623.921265
338.822205	625.756592
339.382233	627.624084
339.942352	629.602417
340.502563	631.335876
341.062683	633.524658
341.622711	635.657898
342.182648	637.639587
342.742493	639.420776
343.302246	641.064819
343.861938	642.694397
344.421570	644.165710
344.981140	645.598206
345.540649	646.928467
346.100128	648.201721
346.659546	649.500122
347.218933	650.820251
347.778259	652.148865
348.337585	653.440002
348.896881	654.691101
349.456146	655.866699
350.015411	656.962891
350.574677	658.010803
351.133942	659.016174
351.693207	660.005615
352.252472	660.973083
352.811768	661.933716
353.371063	662.864685
353.930420	663.759827
354.489777	664.628601
355.049194	665.456482
355.608673	666.255798
356.168182	667.020752
356.727722	667.756836
357.287354	668.464722
357.847046	669.133606
358.406830	669.771301
358.966675	670.390503
359.526611	670.993042
360.086639	671.429565
360.646606	671.864075
361.206482	672.784241
361.766266	673.652832
362.325958	674.385315
362.885590	674.972717
363.445129	675.519409
364.004578	675.986267
364.563995	676.329651
365.123352	676.670166
365.682648	676.886780
366.241882	677.057678
366.801086	677.277100
367.360260	677.537842
367.919403	677.793579
368.478516	678.044250
369.037598	678.286438
369.596680	678.453125
370.155762	678.561218
370.714813	678.647400
371.273895	678.717163
371.832977	678.766846
372.392059	678.821350
372.951172	678.840698
373.510315	678.865845
374.069489	678.876221
374.628693	678.866882
375.187958	678.842834
375.747253	678.830811
376.306610	678.758545
376.866028	678.710388
377.425507	678.612976
377.985077	678.537598
378.544708	678.439575
379.104401	678.321960
379.664215	678.200317
380.224091	677.817871
380.783905	677.769775
381.343597	678.053284
381.903229	678.233093
382.462769	678.305420
383.022217	678.215210
383.581604	678.138062
384.140930	677.979370
384.700195	677.773743
385.259399	677.534790
385.818542	677.207764
386.377655	676.859375
386.936737	676.567322
387.495789	676.341187
388.054810	676.121521
388.613800	675.918884
389.172760	675.698242
389.731750	675.415588
390.290710	675.096558
390.849670	674.765625
391.408661	674.433289
391.967621	674.106995
392.526642	673.794678
393.085663	673.484802
393.644745	673.164001
394.203827	672.849609
394.762970	672.533325
395.322144	672.216248
395.881378	671.887634
396.440674	671.561401
397.000031	671.225403
397.559448	670.881287
398.118958	670.543640
398.678558	670.209595
399.238220	669.871704
399.797974	669.534729
400.357788	668.927307
400.917511	668.814453
401.477142	668.877930
402.036682	668.854553
402.596161	668.731140
403.155548	668.515747
403.714874	668.310669
404.274109	667.984375
404.833313	667.661316
405.392487	667.282715
405.951599	666.821960
406.510651	666.395203
407.069672	666.040405
407.628693	665.734680
408.187653	665.442932
408.746613	665.181580
409.305573	664.889893
409.864502	664.553650
410.423462	664.192139
410.982391	663.833740
411.541351	663.479309
412.100311	663.133057
412.659302	662.815674
413.218323	662.507813
413.777374	662.195435
414.336456	661.895630
414.895599	661.600586
415.454803	661.307495
416.014038	661.009521
416.573334	660.708679
417.132690	660.415833
417.692139	660.124634
418.251648	659.836182
418.811249	659.555725
419.370941	659.283508
419.930725	659.010864
420.490509	658.479675
421.050232	658.544739
421.609833	658.707336
422.169342	658.725647
422.728790	658.617859
423.288177	658.481201
423.847473	658.365479
424.406738	658.127808
424.965942	657.914551
425.525085	657.610901
426.084198	657.250244
426.643250	656.935242
427.202301	656.703125
427.761292	656.519104
428.320282	656.352478
428.879242	656.201477
429.438202	656.019958
429.997162	655.787903
430.556122	655.553040
431.115082	655.314331
431.674042	655.085938
432.233032	654.879639
432.792053	654.684998
433.351105	654.500427
433.910187	654.324524
434.469299	654.150330
435.028473	653.977478
435.587677	653.815613
436.146942	653.650391
436.706299	653.485474
437.265686	653.320007
437.825165	653.155579
438.384735	653.002136
438.944366	652.848877
439.504089	652.712769
440.063934	652.461365
440.623718	652.233704
441.183411	652.505188
441.743042	652.751038
442.302551	652.885803
442.862000	652.920471
443.421387	652.896851
443.980713	652.845642
444.539978	652.721680
445.099182	652.663696
445.658325	652.494385
446.217438	652.236450
446.776520	652.046326
447.335571	651.956238
447.894592	651.892456
448.453613	651.843872
449.012604	651.842102
449.571564	651.748291
450.130554	651.649231
450.689514	651.517761
451.248505	651.440430
451.807526	651.336243
452.366547	651.221985
452.925568	651.193420
453.484650	651.119263
454.043762	651.069336
454.602905	651.014954
455.162109	650.958740
455.721375	650.938904
456.280670	650.886658
456.840027	650.838440
457.399475	650.787231
457.959015	650.728210
458.518585	650.681152
459.078278	650.657532
459.638062	650.637451
460.197906	650.390198
460.757690	650.440308
461.317413	650.865234
461.877014	651.175781
462.436523	651.377808
462.995972	651.473755
463.555359	651.562439
464.114685	651.602661
464.673950	651.583557
465.233154	651.556458
465.792328	651.383179
466.351471	651.207031
466.910553	651.129395
467.469604	651.095886
468.028625	651.081421
468.587646	651.084961
469.146667	651.064819
469.705658	651.016541
470.264648	650.917175
470.823639	650.803101
471.382629	650.712097
471.941650	650.595825
472.500702	650.484741
473.059753	650.368347
473.618866	650.249023
474.177979	650.132507
474.737152	650.012268
475.296387	649.876465
475.855652	649.718689
476.415009	649.543701
476.974396	649.354614
477.533875	649.157166
478.093414	648.944702
478.653046	648.713074
479.212769	648.484009
479.772583	648.223450
480.332428	647.683044
480.892181	647.599976
481.451874	647.693115
482.011444	647.692322
482.570953	647.536987
483.130371	647.276306
483.689728	647.011475
484.249023	646.589844
484.808289	646.139038
485.367462	645.610535
485.926605	644.980591
486.485718	644.333679
487.044800	643.748352
487.603851	643.175049
488.162872	642.580872
488.721863	641.980164
489.280853	641.325562
489.839813	640.575989
490.398804	639.773560
490.957794	638.940308
491.516785	638.073059
492.075775	637.170776
492.634827	636.245300
493.193878	635.295898
493.752960	634.308838
494.312073	633.281738
494.871246	632.214478
495.430450	631.098267
495.989716	629.933716
496.549042	628.721375
497.108429	627.466736
497.667908	626.165222
498.227417	624.822571
498.787048	623.432617
499.346741	622.005371
499.906555	620.531677
500.466125	618.754456
501.025604	617.470581
501.584991	616.199829
502.144287	614.800903
502.703522	613.241028
503.262695	611.571228
503.821777	609.859436
504.380829	607.978699
504.939819	606.069580
505.498749	604.033325
506.057648	601.898193
506.616486	599.750061
507.175323	597.621033
507.734100	608.253967
508.292908	597.244446
508.851746	579.988647
509.410614	566.464172
509.969513	557.710022
510.528381	551.695007
511.087219	544.391296
511.645966	541.612610
512.204651	540.151855
512.763306	541.147644
513.322021	545.451416
513.880798	548.880066
514.439575	549.145630
514.998352	547.010071
515.557190	544.580566
516.116089	541.783875
516.675049	539.896545
517.234009	540.066406
517.793091	540.659668
518.352173	540.915466
518.911316	540.904541
519.470581	540.621033
520.029785	539.651062
520.588501	538.416931
521.147095	537.546143
521.705688	536.357361
522.264221	534.921204
522.822632	533.538940
523.381042	532.333862
523.939392	531.136475
524.497742	529.945923
525.055969	528.804871
525.614197	527.415466
526.172424	525.854736
526.730591	524.283508
527.288696	522.709167
527.846802	521.061401
528.404907	519.402588
528.962952	517.728149
529.520996	515.947693
530.079041	514.106323
530.637085	512.261108
531.195068	510.382385
531.753113	508.456940
532.311096	506.498688
532.869141	504.505737
533.427185	502.444672
533.985229	500.359680
534.543274	498.247986
535.101318	496.091919
535.659424	493.890106
536.217529	491.654327
536.775696	489.384094
537.333862	487.071289
537.892090	484.730133
538.450317	482.358154
539.008606	479.950745
539.566956	477.505280
540.125061	474.988678
540.682739	472.499695
541.240356	470.072784
541.797974	467.600433
542.355530	465.064911
542.913086	462.459137
543.470581	459.829987
544.028015	457.151093
544.585449	454.410248
545.142883	451.626312
545.700317	448.785919
546.257690	445.909912
546.815063	443.023193
547.372375	440.130432
547.929688	437.220490
548.487000	434.280304
549.044312	431.314178
549.601624	428.305084
550.158875	425.263519
550.716187	422.193939
551.273438	419.104065
551.830750	415.988953
552.388000	412.854858
552.945313	409.699341
553.502563	406.523499
554.059875	403.324280
554.617126	400.107819
555.174438	396.854889
555.731750	393.594818
556.289063	390.317474
556.846436	387.020203
557.403748	380.104523
557.961121	374.680420
558.518494	383.129822
559.075806	391.583008
559.633118	396.058044
560.190125	396.308197
560.746765	396.245636
561.303528	396.696198
561.860291	393.136108
562.417114	387.792664
562.973877	378.853210
563.530701	368.371552
564.087402	359.465271
564.644165	353.697998
565.200867	349.699036
565.757568	345.574036
566.314270	341.122131
566.870972	335.210236
567.427673	328.109497
567.984375	321.005615
568.541016	314.356567
569.097717	307.918152
569.654358	301.557465
570.210999	295.483276
570.767639	289.462708
571.324341	283.457916
571.880981	277.663757
572.437622	271.951416
572.994263	266.098602
573.550964	260.044189
574.107605	253.897141
574.664246	247.654892
575.220947	241.415436
575.777588	235.298981
576.334290	229.254440
576.890991	223.215454
577.447693	217.187088
578.004395	211.191406
578.561096	205.204193
579.117798	199.238724
579.674500	193.310013
580.230957	187.380295
580.787109	181.442596
581.343201	175.517014
581.899353	169.615448
582.455444	163.737167
583.011597	157.893234
583.567688	152.089661
584.123840	146.307816
584.679932	140.545700
585.236023	134.813110
585.792114	129.111740
586.348267	123.442680
586.904358	117.812019
587.460449	112.222519
588.016541	106.671097
588.572632	101.163193
589.128723	95.706841
589.684814	90.305283
590.240906	84.962639
590.796997	79.685188
591.353088	74.477379
591.909180	69.343140
592.465271	64.289703
593.021362	59.324444
593.577454	54.452648
594.133545	49.679852
594.689636	45.011307
595.245728	40.450199
595.801819	35.998306
596.357910	31.656364
596.914001	27.422888
597.470093	23.294088
598.026184	19.264753
598.582336	15.328228
599.138428	11.476283
599.694519	7.699648
600.250366	3.989019
600.806091	0.335262
601.361755	-3.271966
601.917419	-6.843525
602.473145	-10.389890
603.028809	-13.921962
603.584473	-17.448151
604.140198	-20.976185
604.695862	-24.514059
605.251526	-28.067541
605.807190	-31.640348
606.362915	-35.233551
606.918579	-38.847187
607.474243	-42.480877
608.029907	-46.127621
608.585571	-49.779819
609.141296	-53.427917
609.696960	-57.060249
610.252625	-60.663864
610.808289	-64.225494
611.364014	-67.732903
611.919678	-71.175133
612.475342	-74.544914
613.031006	-77.838051
613.586670	-79.374229
614.142395	-79.192192
614.698059	-79.180374
615.253723	-79.660545
615.809387	-81.565834
616.365051	-84.540596
616.920776	-86.610840
617.476440	-87.938866
618.032104	-88.909950
618.587830	-90.130272
619.143494	-91.643486
619.699158	-93.599197
620.254761	-95.747253
620.810303	-97.539177
621.365845	-99.100632
621.921387	-100.685028
622.476929	-102.397568
623.032471	-104.214905
623.588013	-106.101631
624.143555	-107.943001
624.699097	-109.595947
625.254639	-111.176231
625.810181	-112.773102
626.365723	-114.394051
626.921265	-116.015343
627.476807	-117.614891
628.032349	-119.139503
628.587891	-120.568291
629.143433	-121.960152
629.698975	-123.335281
630.254517	-124.681244
630.810059	-125.989883
631.365601	-127.250046
631.921143	-128.451553
632.476624	-129.602463
633.032166	-130.730286
633.587708	-131.814896
634.143250	-132.858337
634.698792	-133.861633
635.254333	-134.817154
635.809875	-135.719864
636.365417	-136.586777
636.921021	-137.423615
637.476563	-138.232117
638.032104	-138.990906
638.587646	-139.707214
639.143188	-140.381958
639.698730	-141.027054
640.254272	-141.636902
640.809814	-142.207199
641.365356	-142.739685
641.920898	-143.246704
642.476440	-143.710602
643.031982	-144.145325
643.587524	-144.551254
644.143066	-144.923279
644.698608	-145.256088
645.254150	-145.560486
645.809692	-145.846619
646.365234	-146.093643
646.920776	-146.312286
647.476318	-146.504166
648.031860	-146.682434
648.587402	-146.818268
649.142944	-146.934265
649.698547	-147.027786
650.254089	-147.080627
650.809631	-147.145538
651.365173	-147.136459
651.920715	-147.115479
652.476257	-147.088806
653.031799	-147.048172
653.587341	-147.007950
654.142883	-146.921249
654.698486	-146.813644
655.254028	-146.691544
655.809570	-146.551971
656.365112	-146.401138
656.920654	-146.230698
657.476196	-146.044632
658.031738	-145.850571
658.587341	-145.634018
659.142883	-145.405869
659.698425	-145.161591
660.253967	-144.913132
660.809509	-144.644791
661.365051	-144.364517
661.920654	-144.078384
662.476196	-143.773666
663.031738	-143.473038
663.587280	-143.146500
664.142822	-142.816376
664.698364	-142.480621
665.253967	-142.137772
665.809509	-141.782104
666.365051	-141.416061
666.920593	-141.045273
667.476135	-140.667648
668.031738	-140.280090
668.587280	-139.891693
669.142822	-139.497925
669.698364	-139.097443
670.253906	-138.690079
670.809509	-138.277344
671.365051	-137.860214
671.920593	-137.446823
672.476135	-137.026749
673.031677	-136.599548
673.587280	-136.175034
674.142822	-135.743256
674.698364	-135.317551
675.253906	-134.882751
675.809448	-134.451355
676.365051	-134.018234
676.920593	-133.582092
677.476135	-133.149353
678.031677	-132.710220
678.587280	-132.279922
679.142822	-131.843719
679.698364	-131.412094
680.253906	-130.980148
680.809448	-130.546906
681.365051	-130.119186
681.920593	-129.687363
682.476135	-129.266022
683.031677	-128.839249
683.587280	-128.418152
684.142822	-127.999596
684.698364	-127.582352
685.253906	-127.169807
685.809448	-126.753853
686.365051	-126.353256
686.920593	-125.952263
687.476135	-125.548866
688.031677	-125.148102
688.587219	-124.752640
689.142822	-124.366493
689.698364	-123.982010
690.253906	-123.595955
690.809448	-123.216789
691.365051	-122.844543
691.920593	-122.476440
692.476135	-122.110809
693.031677	-121.748825
693.587219	-121.399315
694.142822	-121.051506
694.698364	-120.704124
695.253906	-120.358421
695.809448	-120.018234
696.365051	-119.688477
696.920593	-119.362953
697.476135	-119.040642
698.031677	-118.730415
698.587219	-118.419151
699.142822	-118.115021
699.698364	-117.810272
700.253906	-117.512749
700.809448	-117.219612
701.365051	-116.941589
701.920593	-116.662766
702.476135	-116.384933
703.031677	-116.116653
703.587219	-115.852844
704.142822	-115.595543
704.698364	-115.343102
705.253906	-115.094315
705.809448	-114.847839
706.365051	-114.612419
706.920593	-114.380562
707.476135	-114.155769
708.031677	-113.935677
708.587219	-113.719887
709.142822	-113.506157
709.698364	-113.297348
710.253906	-113.102272
710.809448	-112.904213
711.365051	-112.710182
711.920593	-112.530708
712.476135	-112.343773
713.031677	-112.174583
713.587280	-111.999588
714.142822	-111.835373
714.698364	-111.679054
715.253906	-111.515854
715.809448	-111.363144
716.365051	-111.222801
716.920593	-111.080696
717.476135	-110.937729
718.031677	-110.804298
718.587280	-110.671570
719.142822	-110.544846
719.698364	-110.426414
720.253906	-110.311592
720.809448	-110.202629
721.365051	-110.098343
721.920593	-109.998489
722.476135	-109.900726
723.031677	-109.801361
723.587280	-109.702377
724.142822	-109.617241
724.698364	-109.543587
725.253906	-109.457230
725.809509	-109.377121
726.365051	-109.322090
726.920593	-109.233116
727.476135	-109.193367
728.031677	-109.110794
728.587280	-109.074196
729.142822	-108.998108
729.698364	-108.970467
730.253906	-108.894073
730.809509	-108.873016
731.365051	-108.815292
731.920593	-108.762115
732.476135	-108.748955
733.031738	-108.691353
733.587280	-108.637779
734.142822	-108.645912
734.698364	-108.622910
735.253906	-108.581734
735.809509	-108.540909
736.365051	-108.525902
736.920593	-108.556717
737.476135	-108.554092
