** File generated by WinEP - 5/11/2016 (9:08p) **

Station 	Fy_L1   
54.430759	-126.322609
54.986286	-126.278122
55.541813	-126.235474
56.097340	-126.183777
56.652866	-126.147842
57.208397	-126.068718
57.763924	-126.005646
58.319454	-125.936928
58.874985	-125.844673
59.430515	-125.786430
59.986050	-125.689026
60.541580	-125.603470
61.097115	-125.518509
61.652649	-125.409721
62.208183	-125.315926
62.763718	-125.216972
63.319252	-125.119469
63.874790	-125.000603
64.430328	-124.882507
64.985863	-124.773079
65.541397	-124.662285
66.096939	-124.543671
66.652473	-124.424164
67.208015	-124.301643
67.763557	-124.174675
68.319092	-124.043198
68.874634	-123.915184
69.430176	-123.783096
69.985718	-123.649940
70.541260	-123.514915
71.096802	-123.376816
71.652344	-123.233986
72.207886	-123.090935
72.763428	-122.945679
73.318970	-122.808563
73.874519	-122.670227
74.430061	-122.524841
74.985603	-122.372208
75.541145	-122.220390
76.096695	-122.065865
76.652237	-121.925308
77.207787	-121.777702
77.763329	-121.627365
78.318878	-121.473900
78.874420	-121.317902
79.429970	-121.174545
79.985519	-121.032921
80.541061	-120.883430
81.096611	-120.735130
81.652161	-120.578506
82.207703	-120.436661
82.763252	-120.293610
83.318802	-120.147385
83.874352	-119.998871
84.429901	-119.846016
84.985451	-119.701462
85.540993	-119.564865
86.096542	-119.428482
86.652092	-119.287346
87.207642	-119.146301
87.763191	-119.004684
88.318741	-118.860504
88.874290	-118.722466
89.429840	-118.591499
89.985390	-118.461166
90.540947	-118.332397
91.096497	-118.199234
91.652046	-118.068184
92.207596	-117.941254
92.763145	-117.814392
93.318695	-117.688728
93.874252	-117.561516
94.429802	-117.439026
94.985352	-117.319107
95.540901	-117.200783
96.096458	-117.084618
96.652008	-116.971710
97.207558	-116.856224
97.763115	-116.744240
98.318665	-116.635918
98.874214	-116.527092
99.429771	-116.418503
99.985321	-116.306381
100.540871	-116.197777
101.096428	-116.099663
101.651978	-116.006081
102.207535	-115.908478
102.763084	-115.811188
103.318634	-115.709549
103.874191	-115.611824
104.429741	-115.534264
104.985298	-115.449806
105.540848	-115.350746
106.096405	-115.264893
106.651955	-115.193901
107.207512	-115.105232
107.763062	-115.014854
108.318619	-114.954231
108.874168	-114.873779
109.429726	-114.791771
109.985283	-114.730484
110.540833	-114.637360
111.096390	-114.586761
111.651939	-114.512360
112.207497	-114.444717
112.763054	-114.386093
113.318604	-114.311630
113.874161	-114.264435
114.429710	-114.188118
114.985268	-114.146111
115.540825	-114.078133
116.096375	-114.029709
116.651932	-113.978050
117.207489	-113.917992
117.763039	-113.889244
118.318596	-113.814613
118.874146	-113.798866
119.429703	-113.745781
119.985260	-113.673943
120.540817	-113.676582
121.096367	-113.618912
121.651924	-113.562981
122.207481	-113.555275
122.763031	-113.517593
123.318588	-113.456764
123.874146	-113.445541
124.429695	-113.426346
124.985252	-113.367165
125.540810	-113.319588
126.096367	-113.337471
126.651917	-113.301346
127.207474	-113.253082
127.763031	-113.207809
128.318588	-113.227608
128.874146	-113.218948
129.429703	-113.181763
129.985245	-113.149071
130.540802	-113.117813
131.096359	-113.085297
131.651917	-113.114815
132.207474	-113.114899
132.763031	-113.090508
133.318588	-113.058792
133.874146	-113.029251
134.429688	-113.007149
134.985245	-112.990471
135.540802	-112.993279
136.096359	-112.990784
136.651917	-112.968803
137.207474	-112.971306
137.763031	-112.993271
138.318588	-112.986740
138.874146	-112.981682
139.429703	-112.985641
139.985245	-112.988861
140.540802	-112.991371
141.096359	-112.997383
141.651917	-113.000214
142.207474	-112.996086
142.763031	-112.997566
143.318588	-113.005310
143.874146	-113.012749
144.429703	-113.019096
144.985260	-113.026909
145.540802	-113.033127
146.096359	-113.037132
146.651917	-113.044884
147.207474	-113.056274
147.763031	-113.067116
148.318588	-113.011215
148.874146	-113.003212
149.429703	-113.012894
149.985260	-113.023544
150.540817	-113.039551
151.096375	-113.064262
151.651917	-113.082520
152.207474	-113.087166
152.763031	-113.100784
153.318588	-113.118919
153.874146	-113.129288
154.429703	-113.133675
154.985260	-113.149719
155.540817	-113.166847
156.096375	-113.150482
156.651932	-113.116753
157.207489	-113.127907
157.763046	-113.148262
158.318588	-113.173828
158.874146	-113.199066
159.429703	-113.219154
159.985260	-113.227097
160.540817	-113.234093
161.096375	-113.250885
161.651932	-113.262627
162.207489	-113.282570
162.763046	-113.240562
163.318604	-113.240334
163.874161	-113.263596
164.429718	-113.289467
164.985275	-113.313919
165.540833	-113.332687
166.096375	-113.349541
166.651932	-113.357529
167.207489	-113.365959
167.763046	-113.388275
168.318604	-113.361351
168.874161	-113.369934
169.429718	-113.399536
169.985275	-113.424530
170.540833	-113.442978
171.096390	-113.460075
171.651947	-113.480347
172.207504	-113.490112
172.763062	-113.505653
173.318619	-113.489975
173.874176	-113.508919
174.429718	-113.530312
174.985275	-113.549431
175.540833	-113.563728
176.096390	-113.571182
176.651947	-113.598206
177.207504	-113.626633
177.763062	-113.585907
178.318619	-113.583992
178.874176	-113.591995
179.429733	-113.592491
179.985291	-113.581741
180.540848	-113.584160
181.096405	-113.587120
181.651962	-113.573174
182.207520	-113.561684
182.763062	-113.547417
183.318619	-113.520523
183.874176	-113.484955
184.429733	-113.517532
184.985291	-113.493271
185.540848	-113.430336
186.096405	-113.368011
186.651962	-113.350388
187.207520	-113.264206
187.763077	-113.218224
188.318634	-113.131813
188.874191	-113.071930
189.429749	-112.977501
189.985306	-112.870636
190.540848	-112.766090
191.096405	-112.639572
191.651962	-112.516045
192.207520	-112.377625
192.763077	-112.233734
193.318634	-112.062851
193.874191	-111.881653
194.429749	-111.692467
194.985306	-111.483810
195.540863	-111.260834
196.096420	-111.020721
196.651978	-110.765457
197.207535	-110.491966
197.763092	-110.201439
198.318649	-109.886993
198.874207	-109.549271
199.429749	-109.199509
199.985306	-108.822289
200.540909	-108.423439
201.096512	-108.003883
201.652115	-107.555313
202.207718	-107.089020
202.763321	-106.596390
203.318909	-106.069733
203.874512	-105.527725
204.430115	-104.960274
204.985718	-104.352356
205.541321	-103.716141
206.096924	-103.060577
206.652512	-102.376350
207.208115	-101.654144
207.763718	-100.900185
208.319321	-100.112007
208.874924	-99.291100
209.430527	-98.438560
209.986130	-97.564819
210.541718	-96.643158
211.097321	-95.683067
211.652924	-94.690201
212.208527	-93.652878
212.764130	-92.583725
213.319733	-91.474258
213.875336	-90.329956
214.430939	-89.140587
214.986526	-87.926323
215.542130	-86.665939
216.097733	-85.356972
216.653336	-84.010941
217.208939	-82.623329
217.764542	-81.192413
218.320145	-79.721413
218.875748	-78.209213
219.431335	-77.811462
219.986938	-77.858551
220.542892	-77.727448
221.098846	-77.527946
221.654816	-77.268425
222.210770	-76.361977
222.766724	-74.097725
223.322693	-71.900192
223.878647	-70.086258
224.434601	-68.050491
224.990570	-65.898697
225.546524	-63.646229
226.102493	-61.060005
226.658447	-58.096161
227.214417	-55.254089
227.770370	-52.498436
228.326340	-49.594284
228.882309	-46.589478
229.438263	-43.497540
229.994232	-40.255547
230.550201	-36.916046
231.106171	-33.627911
231.662140	-30.352690
232.218109	-27.019453
232.774078	-23.656748
233.330048	-20.266817
233.886032	-16.831236
234.442001	-13.367344
234.997971	-9.897951
235.553955	-6.398171
236.109924	-2.841662
236.665909	0.769345
237.221893	4.440028
237.777878	8.180037
238.333862	11.987399
238.889847	15.860664
239.445831	19.810715
240.001831	23.844332
240.558563	27.956480
241.115295	32.149120
241.672028	36.421406
242.228760	40.767593
242.785477	45.184032
243.342194	49.672165
243.898911	54.233105
244.455627	58.867176
245.012344	63.564423
245.569046	68.323341
246.125763	73.143448
246.682465	78.023956
247.239182	82.964752
247.795883	87.963531
248.352600	93.015938
248.909302	98.115402
249.466019	103.258102
250.022736	108.440674
250.579437	113.659821
251.136154	118.913300
251.692871	124.198051
252.249603	129.510559
252.806320	134.847946
253.363052	140.208160
253.919785	145.589310
254.476517	150.989349
255.033264	156.406815
255.590012	161.840179
256.146759	167.287949
256.703522	172.749023
257.260284	178.222641
257.817078	183.707962
258.373840	189.204544
258.930634	194.711792
259.487457	200.228760
260.044312	205.753815
260.601990	211.288452
261.159668	216.844727
261.717285	222.408875
262.274933	227.976151
262.832520	233.545395
263.390137	239.120010
263.947693	244.706467
264.505280	250.309296
265.062836	255.910675
265.620392	261.510742
266.177948	267.115326
266.735474	272.727448
267.292999	278.349243
267.850525	283.981079
268.408051	289.620575
268.965576	295.260345
269.523102	300.900085
270.080627	306.541779
270.638153	312.185852
271.195679	317.833130
271.753204	323.483978
272.310730	329.137482
272.868286	334.791870
273.425842	340.447388
273.983398	346.104431
274.540955	351.762390
275.098541	357.422516
275.656158	363.083099
276.213776	368.742065
276.771393	374.399323
277.329041	380.055054
277.886688	385.709320
278.444366	391.361816
279.002075	397.012482
279.559814	402.660492
280.117737	406.460083
280.676331	410.852173
281.234863	421.758911
281.793335	432.613007
282.351776	441.843781
282.910126	449.375183
283.468475	456.651093
284.026855	463.744446
284.585205	468.872528
285.143585	473.489960
285.701935	476.669708
286.260254	479.333099
286.818573	482.884583
287.376862	487.741089
287.935120	493.222992
288.493378	498.644989
289.051666	503.992615
289.609924	508.628387
290.168182	512.689331
290.726440	516.701721
291.284698	520.800964
291.842957	524.948425
292.401245	529.189026
292.959534	533.613708
293.517853	538.045166
294.076172	542.489685
294.634521	547.020996
295.192902	551.527893
295.751312	555.663574
296.309723	559.771973
296.868195	563.864258
297.426666	567.881348
297.985199	571.872009
298.543762	575.881958
299.102386	579.876892
299.661041	583.799194
300.220032	570.556335
300.779449	561.664856
301.338715	588.715637
301.897797	623.180115
302.456726	652.051392
303.015564	664.402893
303.574463	674.239868
304.133453	681.300903
304.692535	681.153687
305.251648	681.388489
305.810730	675.779846
306.369781	668.254700
306.928772	663.903931
307.487732	664.201904
308.046661	666.540588
308.605591	669.067322
309.164490	672.003784
309.723419	671.894531
310.282349	669.359619
310.841248	666.393616
311.400177	663.608459
311.959137	661.158630
312.518097	659.416199
313.077057	658.720703
313.636078	657.998596
314.195129	657.271301
314.754211	656.845703
315.313354	656.326233
315.872498	655.519714
316.431732	654.478516
316.990997	653.286804
317.550323	651.759155
318.109711	650.117065
318.669159	648.587769
319.228699	647.072998
319.788300	645.569824
320.348267	671.514709
320.908386	653.118225
321.468506	617.241943
322.028687	597.975769
322.588867	585.662903
323.148987	572.817993
323.708954	555.780762
324.268707	548.237061
324.828278	547.101807
325.387726	551.617432
325.947113	565.117065
326.506500	576.968445
327.065857	582.286621
327.625183	582.837830
328.184509	582.425415
328.743805	581.433655
329.303101	581.332275
329.862396	584.987915
330.421661	589.341431
330.980957	593.142822
331.540253	596.908081
332.099579	600.583496
332.658905	603.398682
333.218262	605.458740
333.777649	607.522705
334.337067	608.870300
334.896515	609.763855
335.456024	610.959717
336.015564	612.566772
336.575165	614.345398
337.134857	616.306274
337.694580	618.443298
338.254395	620.359314
338.814301	622.064880
339.374268	623.772278
339.934326	625.414856
340.494476	627.427185
341.054565	628.639282
341.614532	629.643433
342.174438	630.677429
342.734253	631.825256
343.293976	633.109131
343.853638	634.363159
344.413239	635.717651
344.972778	637.096680
345.532257	638.492310
346.091675	639.919434
346.651062	641.269287
347.210388	642.528992
347.769714	643.705139
348.329010	644.835632
348.888275	645.934387
349.447510	647.028198
350.006744	648.136475
350.565979	649.241638
351.125214	650.315552
351.684448	651.353943
352.243713	652.352478
352.802979	653.309387
353.362274	654.227783
353.921600	655.109375
354.480957	655.960449
355.040344	656.784973
355.599792	657.580383
356.159302	658.360596
356.718842	659.117737
357.278442	659.857849
357.838135	660.568176
358.397888	661.251282
358.957733	661.908203
359.517670	662.542053
360.077667	663.030151
360.637634	663.486755
361.197510	664.459717
361.757294	665.379700
362.316986	666.161621
362.876617	666.803101
363.436127	667.400940
363.995605	667.936646
364.555023	668.345276
365.114380	668.757874
365.673676	669.042419
366.232910	669.280945
366.792114	669.565430
367.351288	669.888367
367.910431	670.228210
368.469543	670.553711
369.028656	670.869385
369.587738	671.115173
370.146790	671.311462
370.705872	671.471741
371.264954	671.624817
371.824036	671.759827
372.383148	671.897888
372.942261	672.029968
373.501404	672.136475
374.060577	672.250549
374.619812	672.330444
375.179077	672.429749
375.738373	672.457642
376.297729	672.507874
376.857178	672.551147
377.416656	672.578369
377.976227	672.540405
378.535858	672.508606
379.095581	672.484131
379.655396	672.439697
380.215271	672.194275
380.775085	672.231628
381.334808	672.613525
381.894470	672.888977
382.454010	673.042236
383.013458	673.085266
383.572876	673.085693
384.132202	672.990906
384.691467	672.911499
385.250702	672.789429
385.809875	672.495605
386.368988	672.242126
386.928101	672.044922
387.487152	671.894958
388.046173	671.757935
388.605194	671.642883
389.164185	671.510620
389.723145	671.305237
390.282135	671.076660
390.841125	670.838196
391.400116	670.592590
391.959106	670.345337
392.518127	670.113098
393.077148	669.894348
393.636230	669.659790
394.195343	669.428711
394.754486	669.200928
395.313690	668.956909
395.872925	668.715637
396.432251	668.465515
396.991608	668.208069
397.551056	667.945068
398.110565	667.682312
398.670166	667.426392
399.229828	667.167725
399.789612	666.908386
400.349426	666.368347
400.909180	666.308289
401.468811	666.452515
402.028381	666.535400
402.587830	666.458740
403.147247	666.297180
403.706573	666.157898
404.265839	665.909302
404.825073	665.646423
405.384216	665.338806
405.943329	664.946899
406.502411	664.570068
407.061462	664.265503
407.620483	664.027222
408.179474	663.793762
408.738434	663.583374
409.297394	663.353699
409.856323	663.068420
410.415283	662.761108
410.974243	662.453430
411.533203	662.148743
412.092194	661.855408
412.651184	661.585449
413.210205	661.326416
413.769257	661.067749
414.328369	660.812134
414.887512	660.557373
415.446686	660.301819
416.005951	660.044678
416.565247	659.785217
417.124603	659.537109
417.684052	659.284973
418.243591	659.026550
418.803192	658.787109
419.362885	658.552063
419.922668	658.317139
420.482483	657.815308
421.042175	657.901733
421.601807	658.112671
422.161316	658.175354
422.720795	658.105591
423.280151	657.975403
423.839478	657.882935
424.398743	657.661255
424.957947	657.487793
425.517090	657.219482
426.076202	656.867249
426.635284	656.578491
427.194305	656.365967
427.753326	656.203125
428.312317	656.049377
428.871277	655.922729
429.430237	655.752991
429.989197	655.549805
430.548157	655.330017
431.107117	655.111816
431.666077	654.897156
432.225098	654.693726
432.784088	654.521790
433.343140	654.353821
433.902222	654.175720
434.461334	654.016602
435.020508	653.864990
435.579712	653.705444
436.139008	653.546570
436.698334	653.391785
437.257751	653.233643
437.817200	653.077332
438.376770	652.928162
438.936401	652.783630
439.496155	652.640015
440.055969	652.403992
440.615753	652.171753
441.175476	652.445862
441.735077	652.694153
442.294617	652.837036
442.854065	652.882202
443.413422	652.864441
443.972748	652.814514
444.532013	652.688965
445.091217	652.635620
445.650391	652.472778
446.209503	652.216003
446.768585	652.016602
447.327637	651.919739
447.886658	651.856812
448.445648	651.801270
449.004639	651.794678
449.563599	651.708740
450.122589	651.593445
450.681549	651.474670
451.240540	651.376282
451.799530	651.254272
452.358551	651.176575
452.917603	651.103333
453.476654	651.041321
454.035767	650.967346
454.594910	650.931213
455.154114	650.876343
455.713379	650.800354
456.272675	650.775574
456.832031	650.728455
457.391479	650.662903
457.950989	650.591492
458.510590	650.537109
459.070251	650.500366
459.630035	650.497070
460.189880	650.236450
460.749664	650.262634
461.309357	650.644287
461.868988	650.956360
462.428497	651.157532
462.987946	651.227661
463.547333	651.320251
464.106659	651.352966
464.665924	651.317322
465.225128	651.277405
465.784271	651.122070
466.343414	650.925842
466.902496	650.833923
467.461548	650.800171
468.020569	650.784119
468.579590	650.760620
469.138580	650.765503
469.697571	650.675476
470.256561	650.590637
470.815552	650.469727
471.374542	650.351746
471.933563	650.236206
472.492615	650.114136
473.051666	649.996033
473.610748	649.864563
474.169891	649.739258
474.729065	649.605408
475.288269	649.459717
475.847534	649.296082
476.406891	649.115967
476.966278	648.917053
477.525757	648.700012
478.085297	648.488342
478.644928	648.245422
479.204620	648.001343
479.764435	647.733276
480.324280	647.181885
480.884033	647.090393
481.443695	647.216003
482.003265	647.214539
482.562775	647.011292
483.122192	646.727966
483.681549	646.448547
484.240845	646.024841
484.800110	645.564758
485.359283	645.035828
485.918427	644.397949
486.477539	643.744629
487.036621	643.145203
487.595642	642.564514
488.154663	641.965332
488.713654	641.356262
489.272644	640.697083
489.831635	639.942871
490.390594	639.134216
490.949585	638.295227
491.508575	637.424622
492.067566	636.513977
492.626587	635.588135
493.185638	634.632507
493.744720	633.640015
494.303833	632.610168
494.863007	631.537659
495.422211	630.417358
495.981476	629.248230
496.540802	628.032166
497.100189	626.776062
497.659637	625.472839
498.219177	624.124146
498.778778	622.732544
499.338470	621.304749
499.898254	619.827209
500.457855	630.950378
501.017365	620.749207
501.576813	604.884338
502.136261	592.757324
502.695679	584.880920
503.255035	579.729309
503.814240	573.594177
504.373291	571.804504
504.932251	571.173279
505.491150	572.685059
506.049988	577.192322
506.608795	580.837158
507.167603	581.664856
507.726349	580.359802
508.285095	578.717712
508.843811	576.751892
509.402527	575.566895
509.961212	576.219238
510.519867	577.343689
511.078552	578.228149
511.637238	578.853882
512.195923	579.186462
512.754639	578.932800
513.313354	578.367493
513.872070	577.876526
514.430847	577.078308
514.989624	576.155212
515.548462	575.348877
516.107300	574.666870
516.666199	574.016785
517.225159	573.429138
517.784180	572.880981
518.343262	572.172791
518.902405	571.329834
519.461609	570.429138
520.020752	570.203003
520.579468	574.926086
521.138062	567.375366
521.696655	558.142761
522.255249	551.662720
522.813782	547.734680
523.372253	544.567505
523.930603	540.968750
524.488892	540.023315
525.047058	539.383606
525.605225	540.575623
526.163391	543.105225
526.721497	544.716553
527.279541	544.508484
527.837585	543.221741
528.395630	541.879028
528.953674	540.351196
529.511658	539.623169
530.069641	539.833496
530.627563	540.075195
531.185547	540.073792
531.743530	539.932312
532.301453	539.592285
532.859436	538.897461
533.417419	538.115906
533.975403	537.341431
534.533386	536.355713
535.091370	535.303223
535.649414	534.333252
536.207458	533.415588
536.765503	532.496826
537.323608	531.619873
537.881714	530.727905
538.439880	529.703796
538.998108	528.604675
539.556335	527.477478
540.114441	518.865662
540.671997	512.198730
541.229492	526.602661
541.786865	547.589111
542.344116	560.449158
542.901367	565.226563
543.458557	568.991211
544.015869	572.999268
544.573242	570.714844
545.130676	566.497925
545.688049	557.748657
546.245422	545.733032
546.802734	535.787903
547.360046	530.754028
547.917297	528.032593
548.474548	525.193542
549.031799	522.216003
549.589050	517.112549
550.146301	509.749725
550.703491	502.207581
551.260742	495.379028
551.817932	488.793304
552.375183	482.522583
552.932373	476.888702
553.489624	471.301788
554.046814	465.630798
554.604065	460.210419
555.161316	454.919434
555.718567	449.318909
556.275879	443.440918
556.833130	437.431305
557.390442	431.213470
557.947754	424.933960
558.505127	418.818085
559.062500	412.796417
559.619873	406.742584
560.177002	400.686218
560.733826	394.664703
561.290588	388.611450
561.847351	382.537292
562.404053	376.479950
562.960815	370.385620
563.517517	364.233002
564.074219	358.053802
564.630920	351.864288
565.187622	345.661621
565.744263	339.462799
566.300964	333.281982
566.857605	327.096832
567.414246	320.900116
567.970886	314.700989
568.527527	308.497620
569.084167	302.285675
569.640808	296.070587
570.197449	289.856110
570.754089	283.636993
571.310730	277.417175
571.867310	271.204529
572.423950	264.999969
572.980591	258.804016
573.537231	252.617798
574.093872	246.440994
574.650513	240.271713
575.207153	234.111984
575.763794	227.964691
576.320435	221.830185
576.877136	215.709579
577.433777	209.604736
577.990479	203.516693
578.547180	197.446243
579.103821	191.395386
579.660583	185.365768
580.216980	179.356934
580.773132	173.376297
581.329224	167.424026
581.885376	161.496445
582.441467	155.593918
582.997559	149.718994
583.553711	143.876175
584.109802	138.063187
584.665894	132.282120
585.221985	126.536415
585.778076	120.827011
586.334167	115.158432
586.890259	109.534966
587.446350	103.960129
588.002441	98.435638
588.558533	92.965294
589.114624	87.553329
589.670715	82.204002
590.226807	76.923141
590.782898	71.717041
591.338989	66.591751
591.895020	61.553173
592.451111	56.607807
593.007202	51.761604
593.563293	47.019600
594.119385	42.386044
594.675476	37.863785
595.231567	33.453671
595.787659	29.154371
596.343750	24.962982
596.899841	20.874849
597.455933	16.883747
598.012024	12.982048
598.568115	9.160808
599.124207	5.410370
599.680359	1.720871
600.236206	-1.917461
600.791870	-5.514380
601.347595	-9.080262
601.903259	-12.625969
602.458923	-16.161995
603.014648	-19.695955
603.570313	-23.235859
604.125977	-26.788744
604.681641	-30.359896
605.237305	-33.952766
605.793030	-37.567299
606.348694	-41.204582
606.904358	-44.859230
607.460022	-48.522575
608.015686	-52.185467
608.571411	-55.836388
609.127075	-59.462578
609.682739	-63.050266
610.238403	-66.586662
610.794067	-70.060272
611.349792	-73.462318
611.905457	-76.787903
612.461121	-79.328285
613.016785	-79.233711
613.572449	-79.223816
614.128174	-79.425522
614.683838	-80.740196
615.239502	-83.675949
615.795166	-86.061172
616.350830	-87.619545
616.906555	-88.615761
617.462219	-89.741753
618.017883	-91.152916
618.573547	-92.963242
619.129272	-95.138847
619.684937	-97.057610
620.240540	-98.662056
620.796082	-100.227448
621.351624	-101.899254
621.907166	-103.690880
622.462708	-105.562592
623.018250	-107.447296
623.573792	-109.156792
624.129333	-110.746651
624.684875	-112.337334
625.240417	-113.954361
625.795959	-115.580200
626.351501	-117.194496
626.907043	-118.750824
627.462585	-120.213135
628.018127	-121.606461
628.573608	-122.990707
629.129150	-124.350464
629.684692	-125.670990
630.240234	-126.949707
630.795776	-128.174484
631.351318	-129.335602
631.906860	-130.471832
632.462402	-131.574341
633.017944	-132.633713
633.573486	-133.648209
634.129028	-134.621307
634.684570	-135.539612
635.240112	-136.418091
635.795654	-137.265244
636.351196	-138.084518
636.906738	-138.857925
637.462280	-139.588318
638.017822	-140.277161
638.573364	-140.928558
639.128906	-141.549744
639.684509	-142.131699
640.240051	-142.674637
640.795593	-143.189621
641.351135	-143.666183
641.906677	-144.109253
642.462219	-144.522644
643.017761	-144.902817
643.573303	-145.250122
644.128845	-145.567245
644.684387	-145.852448
645.239929	-146.104935
645.795471	-146.334595
646.351013	-146.541656
646.906555	-146.713959
647.462097	-146.863190
648.017639	-146.987823
648.573181	-147.084320
649.128723	-147.147995
649.684326	-147.216858
650.239868	-147.215225
650.795410	-147.204269
651.350952	-147.185440
651.906494	-147.131332
652.462036	-147.102554
653.017578	-147.004791
653.573120	-146.905518
654.128662	-146.786530
654.684265	-146.650909
655.239807	-146.507416
655.795349	-146.330933
656.350891	-146.154388
656.906433	-145.955124
657.461975	-145.736221
658.017517	-145.509552
658.573120	-145.273834
659.128662	-145.025101
659.684204	-144.765244
660.239746	-144.488754
660.795288	-144.194183
661.350830	-143.904846
661.906433	-143.593857
662.461975	-143.282150
663.017517	-142.953110
663.573059	-142.617310
664.128601	-142.273621
664.684204	-141.922760
665.239746	-141.556198
665.795288	-141.186188
666.350830	-140.812286
666.906372	-140.435699
667.461975	-140.048248
668.017517	-139.651001
668.573059	-139.247238
669.128601	-138.839508
669.684143	-138.426620
670.239746	-138.011688
670.795288	-137.594452
671.350830	-137.172226
671.906372	-136.749191
672.461914	-136.316986
673.017517	-135.891571
673.573059	-135.457245
674.128601	-135.025208
674.684143	-134.591766
675.239685	-134.155548
675.795288	-133.721268
676.350830	-133.279755
676.906372	-132.847626
677.461914	-132.409790
678.017456	-131.975525
678.573059	-131.539490
679.128601	-131.103592
679.684143	-130.673615
680.239685	-130.237839
680.795288	-129.810730
681.350830	-129.380081
681.906372	-128.956711
682.461914	-128.533112
683.017456	-128.108658
683.573059	-127.691399
684.128601	-127.272598
684.684143	-126.863815
685.239685	-126.450417
685.795288	-126.047310
686.350830	-125.646500
686.906372	-125.244789
687.461914	-124.845184
688.017456	-124.453896
688.573059	-124.068336
689.128601	-123.685677
689.684143	-123.301071
690.239685	-122.923981
690.795288	-122.551857
691.350830	-122.185440
691.906372	-121.822296
692.461914	-121.462555
693.017456	-121.116173
693.573059	-120.769447
694.128601	-120.424751
694.684143	-120.077728
695.239685	-119.745140
695.795288	-119.417007
696.350830	-119.094482
696.906372	-118.774918
697.461914	-118.469002
698.017456	-118.158386
698.573059	-117.853928
699.128601	-117.548264
699.684143	-117.260323
700.239685	-116.972580
700.795227	-116.696259
701.350830	-116.420128
701.906372	-116.147972
702.461914	-115.875412
703.017456	-115.616867
703.573059	-115.366287
704.128601	-115.117523
704.684143	-114.871460
705.239685	-114.632141
705.795288	-114.397179
706.350830	-114.167488
706.906372	-113.941109
707.461914	-113.722107
708.017456	-113.514900
708.573059	-113.308044
709.128601	-113.101990
709.684143	-112.905640
710.239685	-112.713257
710.795288	-112.517975
711.350830	-112.343391
711.906372	-112.162422
712.461914	-111.994377
713.017456	-111.818275
713.573059	-111.666641
714.128601	-111.509697
714.684143	-111.346817
715.239685	-111.202705
715.795288	-111.062553
716.350830	-110.920372
716.906372	-110.783455
717.461914	-110.649673
718.017456	-110.523315
718.573059	-110.401489
719.128601	-110.286865
719.684143	-110.178123
720.239685	-110.075073
720.795288	-109.973526
721.350830	-109.872429
721.906372	-109.767471
722.461914	-109.660622
723.017517	-109.583687
723.573059	-109.504929
724.128601	-109.420425
724.684143	-109.333252
725.239685	-109.272652
725.795288	-109.187325
726.350830	-109.130325
726.906372	-109.069733
727.461914	-109.010460
728.017517	-108.956558
728.573059	-108.911484
729.128601	-108.836021
729.684143	-108.825043
730.239746	-108.770721
730.795288	-108.723442
731.350830	-108.716034
731.906372	-108.665939
732.461914	-108.606705
733.017517	-108.618927
733.573059	-108.592369
734.128601	-108.545433
734.684143	-108.500687
735.239746	-108.501083
735.795288	-108.507675
736.350830	-108.474045
736.906372	-108.461800
737.461975	-108.446609
